;Temperature;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;F1;F2;F3;F4;F5;F6;G1;G2;G3;G4;G5;G6;H1;H2;H3;H4;H5;H6
;83;29,7377878952748;41,2869072825032;37,5204818291186;41,4834462602402;24,8939657156616;8,22204957832184;98,4598657758406;53,9891426296568;57,5714952422852;48,1478866736084;48,3866123732532;57,0689894843567;35,6013829681465;44,5177103277724;38,901860086453;50,0018373978679;117,93154765235;22,3828530350458;107,751798849035;54,9473826795866;45,4886317599633;56,8989586143344;48,4570917937413;50,4065854330825;47,0235578104671;35,2293230780929;35,6856676272862;38,8201374404839;39,3150973454806;20,4151554315692;58,1699020257942;49,7226377826723;46,0417294217455;31,4574424764455;32,7472726346439;51,8380462879435;36,2280593121276;35,7940851206725;18,4069372997465;47,8765423253032;46,2141612758226;45,1236874389508;40,1469707513435;48,6174001369905;45,8032657434103;39,5893804431756;35,2952596404495;56,5911498209281;103,052426180377;59,9982780107005;55,7959789181086;60,5685635924244;54,6927395293187;62,9021875400612;38,5706233130625;49,95126920336;45,9670323681031;46,1594434906006;14,9986572505902;66,3278912303116;27,8287404778357;50,1116004357169;45,8228371529689;41,1059548369511;31,5806556613662;38,3396179205336;34,4130473079214;42,2447725298446;40,0940275342107;29,9922119639577;45,1269848285024;39,6392768243539
;83,5;32,724219313502;45,5293682923071;41,0993789781367;45,0715547432931;23,1354165077736;7,93026789471378;64,4544278199121;63,0760955163073;66,3972263822619;56,5918439587907;55,3297739145196;64,3026720979095;37,8486792368196;48,63829496267;42,2354984188776;54,2673041569267;123,64904475482;21,2589820644764;114,51520218512;63,0424079140257;52,5573491392609;65,5506356673206;55,894215469461;51,8390386336903;18,6261535947574;11,9205317606973;12,1272376692862;13,5307170710119;14,2364628935612;4,96632733576934;21,5375288356497;18,7140715338486;17,1514414332265;11,1995853931888;13,7676390970428;21,3137846593872;14,410864929162;13,1530370339553;6,2848912319098;18,5496795804208;18,0039831172476;16,5044594909554;14,82324606375;18,6043029902194;17,5374127760594;13,6784150932394;12,4375959761601;23,8057756454079;102,134624607385;65,6068536583103;60,5931890788037;66,6098863538131;47,8680432227944;65,9388397785026;44,1153695605965;55,2788933575098;50,0954731952629;50,3390316731956;15,2631088641673;73,7311469589549;9,0152551983378;19,1476154509297;16,8714151584199;14,5440763770411;10,8601403655849;12,7944249335634;12,3922348272391;16,2984416171943;14,2438893857066;10,1767061967549;16,2722045400881;14,0411634070092
;84;34,5131241800045;48,4625487615755;42,9686011200465;47,4875577984746;21,7991563006146;7,48331776898385;34,949078405246;71,6373373710784;73,7373988161637;65,1791164325633;62,8498923725172;68,3844495218594;39,2820221755067;50,8371802475675;45,1222091578031;57,0205155770425;123,883295124388;19,4408585128579;113,273995721758;71,0493645065022;60,1012336616929;74,4825308268978;63,0231343201562;51,1187865483524;6,1555026374117;3,14864622388228;4,24931534170832;4,30622744570746;4,60768550305704;2,47534777891366;5,68006740258187;5,40805657484043;5,47728909710924;4,18579017338027;4,7187724095063;6,23035846427865;5,2931946360797;4,57121922711673;3,08444901002457;6,52731196445478;6,64471536831388;5,46976506179021;6,33131294155959;5,7252581867603;5,75284595874354;4,24786264522334;3,40234445246773;7,3848405050116;97,4437988166737;68,7191217753948;63,8494361700177;70,9368095171236;45,3301488308314;65,2111303363344;48,3780592554584;58,6202275466675;52,1557885559229;52,6773784590402;16,021506085793;77,7499938045863;2,57768363123097;6,15678855740924;6,02084271610795;5,24121819954377;4,07974640086928;3,60676393798536;3,62136533487376;5,8612943863223;5,0019446044534;3,76125049204978;4,87026665848651;4,20124378442659
;84,5;35,5833614444701;49,8356022248815;43,5090128354666;48,9542815238979;19,2941895548698;6,96639587190134;14,4319625273272;78,1992386801088;79,1604967008444;73,2441468558454;69,9214739079557;67,5144461731437;40,3716239509224;51,8780321423151;46,6171916989886;58,0759965786631;115,11733171765;17,3798973395583;103,359545862547;77,2050549520118;67,2310566289073;82,4063634518178;68,3758589690318;48,5782735375761;4,42580532248394;2,88676792299498;4,69871744193614;3,83158548585453;3,82463846867029;3,59634175950009;3,66439271986008;3,41299843589638;4,19355163884342;3,65120782234055;4,01452784380928;3,32615115628647;3,92089292605891;3,4941596620086;3,31917755190665;4,94374512708686;5,93444293782608;4,32720105220329;5,77940021733355;3,79595680389338;4,4469489221151;4,09792626224129;2,88032021905445;4,46880662844279;86,6747245313318;68,878635694395;64,4073431282982;73,1690859145448;46,6618925031186;60,7403366521871;50,5114995491419;58,7877449689521;53,49513409481;53,3525262967441;16,9276370677093;77,870361276173;2,48881540721624;4,06636347698668;4,85099204642387;3,96494310699973;3,53294484100581;3,73695923182731;2,82898920282969;4,38422276907528;4,67261295059433;4,08058998122891;4,25638533866447;4,16089590878795
;85;36,1273154319466;49,7214763282798;43,8778586366348;48,6245424026616;17,1109056269737;5,79527475545206;7,25560652597966;80,4693219520891;81,8548928968997;78,5073257655927;74,9566658192779;62,2274000564003;40,3583605247658;52,2542279273748;45,9681308346499;56,9339361348913;96,8840540970177;16,0119311225661;86,2264516416425;79,7211299033281;71,7827450536062;86,8731442164904;71,2646538449636;44,8800161921153;4,2887506148009;3,49721564975209;5,44345659737263;3,95790314907174;4,22142469271398;3,90721039881959;4,04909664851641;3,51332387154383;4,1674746205357;3,06794768440085;4,25177244920121;3,59454491995842;3,6142507829635;3,49895616133745;3,43342950195864;5,16764441491358;6,04081240740499;3,9240153748928;4,92536964801127;3,82081093990899;4,06631988713616;4,31878377510208;3,33250658628691;4,09763158415234;71,5613353721026;66,8341270572801;63,3712393798818;73,3718580450154;50,7206055211939;54,0236032226274;51,0311246532021;56,6832564437125;53,0622447737011;51,3448217627291;17,9802702838356;75,1409729996087;2,89794608596486;4,19142778171062;4,7437896114231;3,7026136587163;3,30780460108826;4,47541986505757;3,30822088637115;3,79521134474982;5,03991552690894;3,98945398041104;4,62012258126259;4,50371954484785
;85,5;35,1284709492788;47,4611574134999;42,845286110262;46,3835391411329;16,7419521599511;4,41227312274657;7,57714056087491;77,6325550571638;79,9729695955992;78,877951873447;76,5606359000235;54,2548801210502;39,1862890473142;50,6621556344887;44,0873932207505;53,8126670165772;74,796891595562;14,394714064047;66,3949425795446;78,79650026689;71,6656287112219;86,8351525340001;70,71784792486;41,1389398842099;3,84208995641518;3,60510421720488;5,12634986874536;3,97734944341056;4,2221562647822;4,20632751624061;3,90726793225662;3,61316120178924;4,05355771155308;2,02183645700291;4,25290362829725;3,3260363391089;3,80848026291989;3,74681788118619;3,0800176068571;4,79767756576325;5,33386733903376;3,17541199844715;4,1922046743332;4,01231898660899;3,26795708834567;4,44607011483123;3,57451199504015;3,24155842649486;57,1876412191727;63,0198128656987;60,3274717476118;70,558884771798;56,59657956991;46,382518507847;49,0630370571776;52,3401962340062;49,836928879925;46,9647045423393;18,7271248324221;69,0720432776956;3,11998047291002;3,92666650036307;4,81856088645293;4,28843265175493;3,29486745020705;4,59744792134433;3,18032625534852;3,36562196556281;5,50743424544083;3,47561872653716;4,96321040260153;4,58287233622724
;86;33,7625983472304;45,5314552589872;41,1821106521593;43,903231055597;17,2512795576264;3,58180654904999;7,20856310227566;71,7087545497889;74,7013679362786;76,0862189014555;75,8154245555867;44,7575316220476;39,4340442046138;49,6058727750829;43,3064272375702;51,1010093101743;52,8462754694304;12,3322798558995;46,9218054241055;75,1373924282314;68,5875953739924;84,1887994073052;68,1669981578963;37,5777336313879;3,8695979450543;4,06820431445522;4,59696546329235;4,54214198226214;4,34911849139007;4,39282659706083;4,17386865851421;3,80879203337616;4,17778438041898;2,25152546886807;4,54872798020216;3,44330992703294;3,82647852773454;3,58095239244886;3,0542373607795;3,95473579244282;4,86502883122677;3,03289983736295;4,20833327800386;4,2902686648618;3,43222668659041;4,44652084683025;4,23850542524747;3,01531412181203;44,1793926151239;58,9674443509791;57,2376623758987;66,474362366192;59,8337394803164;40,2777490357461;46,0264840341927;47,0765335953136;47,2397452830626;42,2991657634636;17,472773834445;61,6157135133914;3,37973778528806;3,92936696482121;5,57527692764154;4,58649383579666;4,22681382745981;4,04902373406418;2,73685730506702;3,674633167705;5,61505671522332;3,83373698113002;6,19982126191849;4,73735927150028
;86,5;35,6195543201148;48,6164863234915;44,2029052189852;44,4966233569806;17,8957709080302;3,36775525049939;6,21030297943088;64,2862461292182;68,9261010931551;72,8753435537539;74,9512714239305;36,6628946966223;44,4094371638619;54,1664610965163;46,5499060684518;51,6658446919254;32,8370548037747;10,5467202850498;30,4120025563269;69,9548607452464;64,5571660644918;80,8272061454962;66,7509184145833;35,3814010889906;3,95766467612759;4,70930273677368;4,36997503057205;4,89555613394555;4,33505028829916;4,25714110048557;4,96987874495642;3,99468830465833;3,60039996215608;3,28728023778115;4,93176710811929;4,18212319614048;3,18360065618293;3,4655741403372;3,39388571168223;3,75254133552244;4,14205508538726;3,3781381461668;4,25461769242429;4,47254811223064;3,96452319395877;3,987914029416;4,81813696007373;3,1232745789963;32,8991828598046;59,5623228524354;59,4389291341897;67,2489503469357;56,4093030049567;37,7524210815897;46,883593881937;45,6338942246577;49,6402685706924;39,748214383222;14,5557221373568;58,3313008305931;3,50091411563596;4,15941227583244;6,04317153322188;4,18571889561218;4,80789983263952;3,83094901303741;2,77317977887367;4,04463919288492;5,26655901329832;4,36895052653483;6,45588530548525;4,22763524115254
;87;42,7163817830029;58,7529839513801;54,6848821044978;49,6651563743691;19,215429202599;3,25055703310676;5,26437342654066;56,7085015731212;63,7390201932452;69,9611299739692;76,3503214770935;33,9768975719472;55,9957885199171;66,8763798202637;57,5518226196539;57,1381925233114;18,4200328793715;9,47314398871833;18,9531981317612;64,3943509135071;59,8507078845313;79,2312164693172;68,4297681597496;35,8664455311055;4,25300155208652;5,04391251267322;4,3256755018204;5,24054152769065;4,51190537309708;3,9801844898455;5,34815843838157;4,23424699990619;3,30657097302668;3,58420455049702;4,98077812128901;4,88727777764302;3,12147356525276;3,8903680069148;3,77916297010404;3,7191108996854;3,17488300581783;3,91485511801221;4,25967510691055;4,21140617131096;4,24837488531961;4,47216398270189;4,38600849985471;3,01321640905826;26,1808840326954;67,5882513570783;68,8801347101744;75,4644434479489;50,237196359838;38,4082014252029;52,5587072258854;50,1224539995034;56,5777225940368;40,4707219415398;12,1097258063212;61,5608732965991;3,07953432286479;4,47801784649266;6,30701021644416;4,35685963785204;4,45042411618425;3,92531051334186;2,99124422940446;4,2704873954209;5,12682496880387;4,14215287206787;5,85290654175884;3,48701967150623
;87,5;53,364579823129;73,7415986079881;69,2345006624761;57,7226045481571;19,9504639447219;3,69876582366055;4,36209169748605;49,8545753361653;57,6559554136113;67,667159786565;78,2472020754101;34,4960388151396;72,0381068425902;84,333059093993;73,8164483749262;65,9902821156281;10,6885693377919;8,5956180151303;11,8356197098508;58,6024472376095;54,802766711265;78,4125877275259;71,1153823529443;37,8796827759933;4,40593513825735;4,89850530626802;4,08925772908134;5,64660880208658;4,56449227549984;3,6689372463199;5,24355915177682;4,53136649695836;3,97414909005738;4,07280397981066;4,94803233180977;4,71698135650388;3,53850468151433;4,15973385378447;4,0398192731522;3,71020615918093;3,13932732073664;4,2418504888285;4,87906665797937;3,95932661544214;4,84221841217141;5,28228054154243;3,60945597385063;3,706761535044;23,0624119025852;78,9168458708574;81,1505247587871;87,8418029697827;43,5003390708255;41,056238881612;59,0017488184927;57,6484807620469;65,1182785901091;43,3967229260166;9,26437445296739;68,3297298630779;2,15063792315004;5,40720745423283;6,61484420106626;4,72818432217991;4,22274471369258;3,58109109000497;2,99048552858687;4,85167155648173;5,04949216190624;4,12282417016434;5,71384784263773;3,41816793347596
