;Cycle;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;C11;C12;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12;E1;E2;E3;E4;E5;E6;F1;F2;F3;F4;F5;F6;G1;G2;G3;G4;G5;G6;H1;H2;H3;H4;H5;H6
;1;-12,752845349145;-12,7516615136501;-7,11581326277292;-14,8050373917777;-20,6495390104637;-14,0602976474011;-25,7867547544292;-19,3167939696627;-27,2727710528588;-16,91590768784;-24,0177588350157;-21,0849207056517;-8,45270014931293;-5,82528553680595;-8,46239114429818;-19,4545862002215;-16,3187431194342;-16,9545216814113;-16,5195281797774;-15,3667458327923;-17,663163829171;-15,2304289774688;-19,1171482735053;-23,1202711400283;-14,9831066244237;-11,9248703782055;-6,65256982620122;-9,29097927070052;-10,0442680186848;-8,76520751675889;-12,2635606998388;-11,1103884720965;-14,001335382608;-14,030618886783;-14,838600678122;-12,531724788852;-9,52806231147997;-8,60890051601109;-10,3304752702975;-14,8280968251274;-4,48668186486248;-13,344147142469;-25,3466984979677;-3,5786053789684;-17,1986577830494;-12,0633942925683;-12,5922953734062;-15,8014685657167;-17,8977391487783;-18,4399847523705;-14,2749190063796;-10,4121851024697;-9,77922735280845;-14,4770959954899;-15,5466745130634;-20,071117590252;-12,1235116435601;-17,4744145108866;-18,2093816221295;-16,3048052375639;-10,4666168145968;-10,5365105635674;-13,2087219476985;-11,2068178130144;-17,5236619040425;-7,08889607091214;-21,1639862150919;-19,5969133601843;-19,5843708707134;-9,49967766645204;-11,7993189501385;-15,2312868799218
;2;-10,6934697281404;-1,91603041991993;1,0409295491163;-4,43810114670578;-7,59807143880607;-10,2997598387783;-7,03686662135078;-10,616491665734;-8,555504575133;-5,15014219019577;-4,81058280875959;-12,4605910368427;-3,99164912070228;0,153765065784228;-3,69459584983952;-9,76972461747482;-6,59615753866865;-6,71168595551944;-7,3458980678538;3,54231125081196;-1,26820083563598;-2,14932047698585;-7,23003596607668;-5,73091142928024;-3,03416937852217;0,0686598113529726;-0,498430659048609;-5,00195593039916;-4,39358849090513;1,4383206697803;0,02768877022163;-1,26854929733554;2,09401743437002;-4,40583495659439;2,66993680868973;-1,81312853542249;1,10309377881913;-2,88501648203919;-5,60552058342546;-4,3010544585045;-5,9440188664621;-3,58728286256564;-14,2009257663058;0,667868325561358;-3,69665720824787;-6,25008165669442;-1,75761294311678;-3,69396671044888;-7,01811430102634;-7,1597494375369;-3,12364130898231;-6,55951831865696;-6,74962188106974;-1,50026242253534;-6,23587910176366;-8,847142811906;-9,44819674013206;-6,67212199915775;-10,9702592150811;-5,33798725570796;-6,79054472414327;-1,15073071708457;-6,74395572609319;-6,18995236986711;-7,05753469141609;-3,94279734085421;-7,75884354819846;-4,07387134965438;-1,37705043897449;-3,15721532661746;-5,79961464637609;-3,3781535176131
;3;0,0433451477520066;1,01858756934053;6,21005597068779;1,10314810921091;-6,6778569426001;-6,87349030590303;-5,27835680901262;-5,44206393691138;-0,970984328551822;-5,88352876353656;-4,03924359566417;-4,394106377345;0,347357316682064;-1,76918892980893;3,03756956470215;-3,41418798332734;-1,18812910507359;-6,43222016371192;-4,77220030166973;1,9647562668647;-3,55956171488469;-0,700107653622581;0,94840996761377;0,816601730898583;-1,67837501968597;-0,344218054693101;-0,878419550317631;-6,56502953731206;2,55379210633419;-0,252724629827753;-5,44826591077435;-0,61576983147279;1,08023393416806;0,707320543599508;-1,1465366167381;3,50063774298314;-4,00870372244481;-1,84299063556136;-1,37119255799553;-3,46219830811287;-3,70280834561891;1,85598374158371;-7,53991547241549;-0,700139509524433;-0,69622984756279;0,872551586199734;2,20168245594687;5,12405847735545;-3,31727032719891;-3,59650687586827;-1,08361829725254;1,28100036559954;-2,70143377123759;0,121127794489439;-2,58066134638284;-8,30968970586764;-1,853609545371;-8,05346389038368;-3,4204020871166;-4,45130873925473;-1,85907866148318;3,99800046970404;-0,535461944758936;4,43132283728164;0,73521585380513;2,42923165218781;1,18799046839058;4,10171519214146;5,09242364201691;-3,46656154329594;1,44338322735257;2,91147569154055
;4;-0,854274529074701;-0,772438077745846;2,26662546051421;-1,78738751666378;-0,788776023242463;-0,671788146517429;-2,55760779694901;-1,72264368694186;2,92611227720317;1,20407282978294;1,17673995699397;0,141918808706123;2,65210360851506;4,57531291131318;1,2092243400084;-6,05325036385966;0,545539172343979;-3,87703956709493;-0,578458605523338;-2,83937532310711;1,22148323427609;-1,15194016104988;0,643441101828557;2,9929099655169;-0,162373937116627;-1,96134787050323;1,70150676050935;1,53186317715108;-2,75253433528587;-4,52760137427867;-0,305536144299822;-1,3507222540552;1,56787184404493;2,72338789797595;0,42594186745464;-3,88544068047077;1,82638230210068;1,30434735082099;-0,772506248099944;1,62476433653319;0,53869057968177;0,904458449207596;6,41524387618938;1,17914589588145;1,48045738259862;0,8784482087367;-2,13671742415636;0,0205017756902635;-4,59167490258369;-3,07754726022404;-1,49457704201541;-2,34218166097071;-0,120000134889779;0,761093991467533;1,30324569921549;-4,60151546266252;-1,21591741812836;-1,02402813933941;-5,02501849507189;-7,21411063892765;-0,996437932391927;-0,0184784375996969;-2,50593575853372;-3,46682381036908;0,637515555426035;-1,21875448792434;-0,371266879672021;-3,15608028625775;2,22583884217966;1,21973697999056;-1,49132800585767;-2,26262773116832
;5;-0,0585417968809452;3,78126516959674;-0,04928498072195;-1,55185420185626;2,26192085771163;0,116839363596227;0,989697677176537;2,10185209542487;4,07693855655725;5,29459815838709;2,75166746554669;6,22744415422358;-0,639006830196649;1,93247047266959;-0,502081959915358;-1,27144884204199;0,84674978801695;-0,901121184586827;-4,70225239299998;-1,28708560483983;-1,76268478085831;3,84761050619727;0,95565862616877;0,688474931086148;3,28486520114848;3,71076460788936;-0,620498746899102;5,17410245253313;0,334787854490514;0,35263045769716;6,57048800475422;7,92204455513092;4,7610954491397;2,49335488488941;2,65434277381291;3,32321590583297;1,8540433334565;3,51720467860559;-1,7378906291874;0,773390351485432;1,79702115542295;-1,61066214271386;-0,72845950300416;-0,841951137321757;1,46273488063071;-0,114987498091523;3,75612221699021;3,36346741729631;-0,651595565003845;1,17148327057294;1,28438937953752;-0,344325689134621;0,686269129386801;-0,437973403836622;-3,41896348941964;3,55870795788087;-0,147002280624292;0,972832329453922;-2,76672808768717;-2,43710650347111;2,45337148635963;2,45479658131853;4,92730796163778;1,59914611776185;-2,95642830900761;-2,34589529430787;0,27565728949503;0,20005337833436;-3,9771038122758;5,57555609031897;0,774540216837522;2,88762580378898
;6;5,08419506272094;1,35754760083;1,90379187366307;-1,60585696891758;-0,139452036315106;-2,24736035322258;-2,28176075509691;-2,06287571055418;-5,41390586817306;5,40452879324675;1,35729790358027;-0,639895440709552;1,90056236590772;5,20097010661902;2,67276981975283;3,4306795718453;-5,22472892189353;-1,81608018059706;7,22729391264056;1,59218156819088;2,29351220592616;2,40839799688274;-4,31728168719792;0,104421871526029;-1,41382513808639;0,685832503039364;2,10232190069064;0,552917770598924;0,701455194754544;2,09320739273653;3,21190335166375;2,08846636000862;0,202007731986669;-1,0223533692174;4,46033242739486;0,29723949127083;3,35129254850108;0,855921295967619;3,96856304375433;1,60120611106277;3,72543421697128;-0,697961160754858;3,0183556100842;4,35915433677337;-0,737699352167056;1,72806326594855;1,62220803617402;5,15476134265191;-0,42932833843588;0,428640591212115;1,59326657910015;-0,923321086451779;4,72341204016266;-1,19266916706283;-2,30952094390386;1,68201873126736;1,86743504084507;0,985879205476067;2,36680910723726;3,77192696731299;0,0294572311991033;-0,157887544655296;1,35156524463309;2,1195381022344;-0,690694989470558;1,67684496473885;0,790023682900937;0,967402510776537;1,61360116726974;1,11684583634542;0,793101725831548;-2,80046908603072
;7;4,48692238622289;0,0518554469163064;-0,504010698719867;-1,81637829525289;-4,28704270062917;-2,73279035051792;3,53919889919416;4,54592065609495;-0,335612736208077;3,8462549841347;0,725842040662883;4,17181439450405;0,369780724167413;-2,24901715710621;2,39297921213438;2,27411229041445;1,55181832971221;-1,49381834243422;4,7587753317448;1,05606046336288;-0,888576445699528;3,99234346012099;2,49732838118007;-3,31612239391006;3,8851449464737;1,82525480319828;0,384317291388925;4,40575076559935;4,27480356173919;8,28746762995297;7,82864925284912;1,67990999170433;-0,440346328427495;1,91215830111105;1,31658565636644;8,28051514315803;1,3561106156144;2,16326322673649;4,59361639784538;4,1264351490895;5,1287920537743;2,1851454463249;3,28475467572662;3,97943805147725;1,51701488542176;0,563761839929612;6,59563754118335;-1,48632581827769;1,80258196000159;1,85314856344166;-0,842455391257317;5,84389760456907;2,29810535160141;4,28030302188063;2,43996914325317;-0,759706478071166;0,781884439089026;0,736381627532865;0,446816396516169;2,53158873534039;5,92329870129515;-0,405543036713425;-1,7098918662914;0,722842791245967;6,90814534645779;0,0775692144438835;0,635512260147152;4,00788391098013;-1,01725288940861;-0,371862153427628;2,79742954816675;0,208235623551445
;8;-2,09946587335253;-2,33025011121799;-0,716429162376244;2,50648842857663;1,19474280348777;4,16480874406852;-0,558092229246995;0,632703642625529;3,2073243607806;2,57827088169279;6,68963991263308;2,37607070610102;2,18947722059875;3,26772997402304;0,682366815883142;-0,337889928177447;3,14070526830028;0,141958491550668;0,833851638778015;3,25327325951775;0,227516151248437;1,80748563914221;4,43871915793807;6,0326373715402;1,82930634491777;3,29492013498248;6,01252683238363;1,3756745331184;2,31802996089982;1,6743472908629;3,47262915139299;-4,45448649403534;1,42591743755929;-1,91727359653896;0,0377343967134038;2,14266192815239;6,99352428377097;-1,23176362948925;1,67116165273319;4,53592985426849;2,98563068198882;3,21844140646772;3,85366828240512;0,60528407999027;1,2635638936049;2,77726276154408;0,587830238942843;-0,993975328722172;3,41851442472898;6,484340849197;0,256103749870817;-0,447073410291068;-0,336120317335826;4,0405962576001;2,51267779185764;6,58759129106647;6,43756657328959;4,6787883125221;-2,24685074295348;2,46266601126899;5,72175278084615;4,4985735919231;0,23321354547943;4,50302655178211;-0,467786569671262;5,87544974632056;1,48129373845677;-2,15865995437662;4,60362133916306;0,557593901520704;5,025493180799;2,19342383915819
;9;3,12131568262339;5,41365439788478;-2,57501404797995;0,835263130283693;4,03391641807411;-1,89260507180461;0,964684762929664;0,15927053213818;-0,912344435105751;-2,79069308352382;1,39388873325652;-3,74442470851727;0,971266264466976;3,14599912529411;-3,67155139980059;3,33883028861919;0,878017790345439;3,24662836495008;1,49044509784744;3,08379650492134;4,44046057060086;5,33313185133875;2,70034715114161;1,38805436570601;2,23930962027816;3,29026544681892;0,969888228710261;2,38942110354492;-0,284337778826739;2,90064658595156;-0,0572938360992339;-0,398079283790139;-3,43564861220329;2,92164182672059;-0,612011179284764;-2,34189788034428;-0,888746349568009;2,26715987140869;3,02874725341781;2,34278850650708;-0,880489256007422;1,01585847298929;4,78787562705566;1,24788861562502;3,17464884696892;1,19083463343395;2,80186629443233;-1,16043269452757;2,89105129928066;-2,39225410395284;2,91519579615169;-1,89353645585607;0,035120932463542;-1,86368724126578;3,29383151784577;2,77803193170348;3,82647631478039;2,60247469968908;1,7167325615851;5,12327489776499;-0,867233229000703;-0,55787475438774;5,98317755099015;-0,481787457928021;2,29521923942093;1,33105254569637;6,23783581013549;2,47062003482552;4,03246423927931;2,37657423618975;0,379520522060375;1,40463688536647
;10;1,52566208776761;-0,5285592364894;0,495112897999661;5,0382355542838;-0,981406218360917;4,45292376349971;0,34784347458617;-0,180624146330956;0,238479862935947;1,74588183851256;-0,354895344229135;-2,38707402507998;1,43724498825941;-1,66349486921672;3,57648386387882;2,06453390409433;3,12309495313593;-0,372957802958354;0,363012959403477;0,103398098293837;4,13578462382611;-0,124479019005776;-0,758418392741078;-0,81156933690545;3,59789210388226;-1,75729782188409;0,407966959397527;2,79983834260838;0,806219868584321;-2,4915242189536;0,474036412267651;2,59580307717624;5,26182552556656;0,641710865020741;0,722816811169196;3,34212555035037;1,24024043826512;2,9305256627722;-0,104263750583868;1,8187633922571;0,561622829761291;0,852148394729738;1,12558877048195;9,30151190792958;3,89157319868991;-2,0760131039001;1,49544187580113;3,35153090072481;3,06038827586099;2,84199023277779;4,0927528962593;5,98978842860561;0,736577941333053;2,34838839127588;1,71057519639135;3,14766417779174;-0,555484729572072;0,789351011417693;3,84315407180611;4,13375024442394;3,52903488007041;-0,0438273555619162;5,99461632868588;-1,32615644389489;3,07601528661007;2,38543064857549;-0,0259061150686648;3,42269055525503;1,11301595535178;5,9319289929922;0,26838213737301;2,33760552745571
;11;1,53478006237674;2,50170104201197;5,33943618177091;3,17314244147565;0,0344779764182022;3,58821121599749;1,19078291305777;1,96225447243387;0,99589540184752;0,399168402266696;3,19289709121631;8,97967029878282;3,44048271732072;0,581703132351777;2,37822668663966;4,66697625532561;3,74065766580952;3,64104218187094;-0,26525522903421;-0,0763935155468971;0,757947373337174;1,38169822141072;2,83824514189473;2,67877024399604;1,98810910341081;-0,0507129023462767;4,48571177012491;7,58618788311651;1,43729062012108;4,33352011500483;-0,991652258795511;1,63709751111492;1,26967347090294;-1,33574288292448;3,17473212188861;1,5261217171369;2,6216166813424;1,08572159397045;1,00677870915069;-1,01550409887795;1,92693127486518;0,768115899847544;-3,09972382349406;-1,18000672792368;-1,813970727796;7,13907029412485;3,06835822077119;-3,69686390010202;6,43738112186384;4,21552617082534;-1,25818603942616;2,5362594580256;5,13001761834357;1,37305857254751;4,31921034677907;0,0251262503470571;3,02324229105034;1,89456214326901;0,886976115196831;6,63853554367097;0,398402004858781;2,71874296588612;0,175412826432876;-0,278602073882212;5,31656865436253;3,50681379863272;4,7605061500135;3,5737842062149;-3,55362348241306;2,95951391217068;3,15309516476827;4,37593151041528
;12;-0,465387213352642;-0,220975390758213;-0,0735800617385394;1,83521326742084;3,33762516324396;4,68220969855838;0,655813582756764;-1,22609550433208;1,26898373237873;1,82698990518156;-8,19531345068344;-3,29591720943063;1,64876819545361;3,40672895630723;2,16731739909483;2,37008156844149;-0,225710854900171;1,77171129580029;0,251298115148529;-2,68540238917331;1,4554892702522;-1,32772381820178;-1,30063251089086;-6,45378411285265;2,56050774829646;3,52241802469871;-0,342557287896398;-0,892867119658149;3,33237541355174;1,28268715175682;-2,23166114461628;-1,171667169172;-2,36614058296618;-2,77210374712649;5,26250387251321;-1,98193803887443;-2,69424291481891;1,87086910327298;-1,30882582781305;-0,668944013612418;-1,36943708098488;2,60401517205355;-1,34566646194435;-1,91249800582182;-1,17195095273746;-0,0255655334531184;-4,04073572961124;0,949867523687317;2,05199832851395;5,27555324995683;4,17704887674699;3,23708540367625;-1,07537374277808;0,635097758784468;6,68037289589483;6,26990595534562;-0,567371073868344;6,74560639751826;1,97789801503723;1,74999439454587;-0,524240123191248;0,0581729850382544;3,92075346405045;1,02020475140807;0,83309798641676;-2,76708856472305;4,33314219495605;2,03371456357172;-1,51804601036429;-1,65312480104103;1,37662780311712;4,3794214927857
;13;-1,81212848904488;4,12119090721171;-4,96439069437974;1,55744877171628;6,79588960019191;1,37032254405403;3,96669753885635;3,01668617462292;2,45759571037524;-0,21852088815649;0,801675713778423;1,65839593847386;-0,382135956938328;1,07931732976249;0,152338251712081;6,13964022536175;-1,81739742910895;2,59197338822332;1,6846825521452;8,86389174729447;5,62965938738944;2,08140357424418;1,03323183701968;1,54029849618792;-1,1926996483221;1,63967268107081;-3,24245776010366;-0,956747163520504;3,19984843320754;-0,301669018676876;-5,85251723244255;0,666396388442081;-1,26229251659515;-3,05599266863419;-0,970477502197355;-0,553956758700679;2,94131679291468;2,95253679081543;3,3875487320106;0,290736552616636;1,07011038590963;0,139863711628095;0,758792576735232;0,701738453608868;0,647218929564133;-0,428873564896094;1,79826298090165;-0,661282062974806;5,39907974195648;1,65431656121063;0,768073584590184;1,85738256129889;4,65702062343325;3,41446459273402;1,41927920510261;4,26159021356079;0,434790491918648;3,07955470293655;0,412335328493555;5,16058700957456;-2,159153308839;3,65831251645841;1,90838838232594;3,68214221710969;0,746441441737261;-1,38508598866474;-3,58584486428617;3,36508736349151;2,72109047160848;4,46183900828919;2,24975756324193;4,70744455018439
;14;1,88592673283893;11,3797650209431;1,94085677626435;3,42147276581227;6,0358919083501;3,76134619156983;2,00804558648724;7,71965411362271;4,81642621995161;-1,6190820985239;4,68877836510683;-0,782043626646555;1,30383189932127;8,57825516043795;5,25789126999234;0,26687058947573;5,247775776666;0,28546718514599;2,80265734344448;1,25917601611854;2,27696713490195;2,50708275781744;-1,5719199312739;3,85949366325531;-2,58060169379451;-1,85837435391431;-0,559614538439746;1,90992074232827;2,30561463139975;0,952632275422729;0,930654653403508;1,08439568726544;-1,22410232910715;-0,937041439344739;-4,72017887136099;-2,45090993973508;-0,487533256420193;2,70944488819077;0,962408959358527;1,42103564118088;0,291970901599598;-0,0508750816643442;-0,0141665002188347;-3,44991368867932;-0,646486911706688;-7,41355250594688;-4,56585740014134;-2,04891858742712;4,53106768009911;-0,363562615811588;5,6744719823464;-0,979918894586717;3,50457667434739;0,794867001287002;3,40912458453022;3,00205958738434;3,46174171161556;4,39249002105817;3,99540528388707;2,56650741453404;0,238212078381366;-1,16076254235895;2,07656796300898;-0,934161825786759;-1,50857646148643;2,11140428740691;3,27320963215061;-0,556987708096585;1,77039458029458;0,489392991429668;-2,02672466571903;-0,206035915975463
;15;0,237624564834732;24,0913823078508;8,59721368082182;3,67114331251469;3,95087368536861;4,39227044244035;6,38432908949244;1,50720274127343;2,10437575667765;0,999708640732479;-3,49634653221665;2,37439351744706;-0,122138910756348;20,3068839246025;7,96032626584838;3,91964352271089;4,14306305491618;5,34882098056869;1,05708720424036;5,14971514074887;3,32507889975886;1,83175354609693;-2,35095046200331;-5,10528381137692;0,997284966810184;-1,38778823138318;2,45274754075081;-3,36745832654378;-2,83103221569127;0,328849738059034;0,22692879832357;0,13789379936452;-1,0128596723539;4,86196746004407;1,59363830728398;-1,86359653323325;-1,51114603822498;-3,12958258437766;-1,43473576916676;1,63287899279021;-1,44484172138527;-2,65764393552627;2,15710346714786;-2,89730328085489;1,29355345840986;1,10346892654024;1,10468645672472;0,256666727536867;1,6404265586043;1,66616625284314;0,454446350464423;2,19888343123921;5,09960598021553;2,95826708860295;-0,143838028234768;-1,01523605199827;1,06240387266462;3,53996702687073;5,26847687541431;6,81848400685431;-0,77788130943145;-0,960900659387789;0,340598072365992;3,34402304226205;1,1112805827006;3,42854212659859;-6,99600293004278;0,657599069775642;-0,583808563427738;2,08772064609457;-0,0752879799993025;-3,39821167135096
;16;2,67546990524943;42,975851279959;13,6901877340915;2,86832131917026;5,96321525817029;4,78749291326812;5,32119074819593;1,88928255720066;1,48219816009305;0,742303925481792;-0,345117667367958;-0,577428498622339;1,76243999637836;41,4284845561274;16,9416421861179;2,0013721077944;0,148261392142558;2,87239901376734;1,08476468635217;-0,496039883951653;-2,98182610146205;-2,26015462204805;-1,85519266840492;4,05874491096938;1,63292117560695;2,59005012800253;1,9968566434859;-2,74619925990282;-0,782065334066829;0,0465544745738953;-0,516771298666754;4,26202699960686;-0,302426482479405;4,21049868925911;-2,60260144651647;0,773371752670755;2,60290624692698;0,896252861255562;-0,416520268155637;-0,0460105488714362;-0,684482951877271;6,08510322316897;0,452578186879236;-0,663337259031778;1,8656947699933;3,61728545656706;-1,96084776140515;-1,16973343240988;2,49371443551718;5,02138248434494;2,37957271463256;-0,571651416967143;-0,596520191089439;2,23035950800795;-1,55549749965849;2,44143281891729;2,7752942975244;2,59457704385522;7,88117306168442;1,55878473297116;2,68484661432694;3,48183700973505;-3,82526948658005;0,634759173503426;0,513454898502914;1,02758797739716;1,34864400596871;2,01697060188326;-2,30914863319867;2,16142096449357;2,38728276233905;-1,34791184744518
;17;-1,37689292104278;62,2946745147738;29,0165677163423;4,43177945060097;2,35478842581097;7,57263881048902;6,38570580710166;6,97442943199985;-2,80639740485458;2,57452833154412;3,66092623637451;3,03822493668258;0,427142466731311;79,8650255691568;33,542438607054;-2,16203797927983;3,92966850776884;5,92704715320815;3,95085708945817;1,14911682314323;0,562238329000593;1,01806618929095;0,0723254726312916;1,36114858262999;0,311769493828706;5,34574916460087;-1,84880121867809;-3,49088928877518;2,13439134608234;-3,20504697762317;-1,56198442762434;-0,0871603582013449;2,68020111645501;2,90311110761968;-1,85763490762611;-1,39802502337807;0,19945088309214;1,13940379345786;1,48210353638842;-1,18695404238997;2,87334151520372;-2,03981723192737;-1,75089388113292;1,34808923313312;-0,424222141034079;3,25490653208772;-3,31918935552176;-0,638370720272633;-1,22468598796922;-0,739478402671921;2,23018217089384;2,20107110994377;-2,74639486513934;-1,45174204789373;-2,11453564058502;1,63012012979789;1,32339474091805;3,06778515789256;0,416947851327222;-1,55814892730496;-5,07031897062052;-0,548502133815418;1,6382678380096;2,99515541137816;-1,12272609384718;-1,08379666333394;0,485321816143369;-1,01058717026353;7,29016528108195;-5,08187120429557;-1,88824371094688;2,02933781157299
;18;7,19626731643757;102,194219947304;50,8324246291677;-1,78340865014297;1,91115157491731;1,73992314080078;3,07621006675981;1,60289961202716;1,52335608786188;-1,75537415098461;-2,52646154695412;-4,28858286014383;7,30362670507702;136,245776279938;58,9580428599188;2,29119477366748;1,05195191008033;4,15943674417849;-0,435450469587067;-4,39182768923183;-1,10838584678368;-2,06132368071712;2,57776390372146;0,763906172212955;0,356323162186072;11,3990794134038;7,10095451104735;-1,31916587585374;2,12175982480676;0,993429033483608;5,54949775609521;2,90794425345894;5,87244974003988;6,75727563993178;3,30009794553325;6,71712062185043;2,24971105694658;4,25875018016677;5,36383973227612;6,13128579024715;6,40411024538253;-1,2580378477769;1,73318868945216;-5,10088632774523;2,68384607806456;2,52398459682763;-8,17186468148566;5,27927734387094;-2,07980946195721;-0,194402628373155;-1,40159858119432;-1,71262955874045;4,02432378657522;-1,58734836116264;3,56850159089936;1,94783602926191;-0,865347091872536;-0,872748023849454;5,45978545127764;-3,57310973590074;3,75163856824292;0,0186840330493396;1,37305755520492;6,02536394662411;0,643778383710924;-0,660473123436987;4,85033797370397;-5,4837987763658;1,54643891783735;3,21677313248165;0,207977729008235;1,28095321101728
;19;15,1242335396737;143,429246303159;88,8727051045603;-1,62563011075736;3,97638589463713;-2,26567717914349;2,27582924240869;1,28786764830284;0,848041998981898;2,49285443686222;-1,0953438111269;3,0061633031537;22,4957282422297;190,182817084359;99,6735444584917;3,17160778321158;-1,06406038291925;-1,07545165979582;4,243620051368;0,195579469672339;0,807459461975668;-5,62722932421548;1,40532833370617;-0,922390584876212;2,27869121880804;17,0453548817804;10,7173176356837;4,30691702700506;13,5644298099237;3,44254447026924;4,39947411481171;6,13850689978381;7,01601846573294;6,8426491453306;5,30474059534617;4,47991259387618;1,81815579709109;7,73347732727098;7,70876132302283;11,2173054557347;11,4721810714568;3,47802279556436;6,21565232627881;4,63385619590144;11,2430359195851;8,8477851225648;-1,00496795214349;7,17634540614381;-2,31679465860407;-0,608952405294076;-5,09821560369801;4,23877643615424;-1,44828787356164;-2,93241923758887;-0,0246790091532603;-1,92564983739567;0,0587832913961392;0,454056402194965;0,0725146026029506;-2,44814259153509;4,20606104288981;5,27626249915647;6,10072758512069;15,8994551913306;-0,755725847086069;7,59341441404194;2,02900916641693;0,0657995403535097;8,79458492074809;5,56266785994058;-2,85954665338522;-1,89708531246333
